id,read1,read2,name,genome,output,region
J20_B001263_S236,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J20_B001263_S236_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J20_B001263_S236_R2_001.fastq.gz,J20_B001263_S236,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J21_B001263_S237,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J21_B001263_S237_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J21_B001263_S237_R2_001.fastq.gz,J21_B001263_S237,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J22_B001263_S238,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J22_B001263_S238_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J22_B001263_S238_R2_001.fastq.gz,J22_B001263_S238,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J2_B001263_S218,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J2_B001263_S218_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J2_B001263_S218_R2_001.fastq.gz,J2_B001263_S218,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J3_B001263_S219,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J3_B001263_S219_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J3_B001263_S219_R2_001.fastq.gz,J3_B001263_S219,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J4_B001263_S220,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J4_B001263_S220_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J4_B001263_S220_R2_001.fastq.gz,J4_B001263_S220,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J5_B001263_S221,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J5_B001263_S221_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J5_B001263_S221_R2_001.fastq.gz,J5_B001263_S221,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J6_B001263_S222,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J6_B001263_S222_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J6_B001263_S222_R2_001.fastq.gz,J6_B001263_S222,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J7_B001263_S223,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J7_B001263_S223_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J7_B001263_S223_R2_001.fastq.gz,J7_B001263_S223,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J8_B001263_S224,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J8_B001263_S224_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J8_B001263_S224_R2_001.fastq.gz,J8_B001263_S224,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J9_B001263_S225,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J9_B001263_S225_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J9_B001263_S225_R2_001.fastq.gz,J9_B001263_S225,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K11_B001263_S251,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K11_B001263_S251_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K11_B001263_S251_R2_001.fastq.gz,K11_B001263_S251,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K12_B001263_S252,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K12_B001263_S252_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K12_B001263_S252_R2_001.fastq.gz,K12_B001263_S252,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K13_B001263_S253,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K13_B001263_S253_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K13_B001263_S253_R2_001.fastq.gz,K13_B001263_S253,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K14_B001263_S254,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K14_B001263_S254_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K14_B001263_S254_R2_001.fastq.gz,K14_B001263_S254,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K15_B001263_S255,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K15_B001263_S255_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K15_B001263_S255_R2_001.fastq.gz,K15_B001263_S255,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K16_B001263_S256,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K16_B001263_S256_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K16_B001263_S256_R2_001.fastq.gz,K16_B001263_S256,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K17_B001263_S257,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K17_B001263_S257_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K17_B001263_S257_R2_001.fastq.gz,K17_B001263_S257,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K18_B001263_S258,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K18_B001263_S258_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K18_B001263_S258_R2_001.fastq.gz,K18_B001263_S258,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K19_B001263_S259,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K19_B001263_S259_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K19_B001263_S259_R2_001.fastq.gz,K19_B001263_S259,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K1_B001263_S241,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K1_B001263_S241_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K1_B001263_S241_R2_001.fastq.gz,K1_B001263_S241,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K20_B001263_S260,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K20_B001263_S260_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K20_B001263_S260_R2_001.fastq.gz,K20_B001263_S260,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K21_B001263_S261,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K21_B001263_S261_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K21_B001263_S261_R2_001.fastq.gz,K21_B001263_S261,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K22_B001263_S262,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K22_B001263_S262_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K22_B001263_S262_R2_001.fastq.gz,K22_B001263_S262,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K2_B001263_S242,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K2_B001263_S242_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K2_B001263_S242_R2_001.fastq.gz,K2_B001263_S242,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K3_B001263_S243,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K3_B001263_S243_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K3_B001263_S243_R2_001.fastq.gz,K3_B001263_S243,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K4_B001263_S244,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K4_B001263_S244_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K4_B001263_S244_R2_001.fastq.gz,K4_B001263_S244,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K5_B001263_S245,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K5_B001263_S245_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K5_B001263_S245_R2_001.fastq.gz,K5_B001263_S245,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K6_B001263_S246,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K6_B001263_S246_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K6_B001263_S246_R2_001.fastq.gz,K6_B001263_S246,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K7_B001263_S247,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K7_B001263_S247_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K7_B001263_S247_R2_001.fastq.gz,K7_B001263_S247,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K8_B001263_S248,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K8_B001263_S248_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K8_B001263_S248_R2_001.fastq.gz,K8_B001263_S248,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
K9_B001263_S249,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K9_B001263_S249_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/K9_B001263_S249_R2_001.fastq.gz,K9_B001263_S249,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L10_B001263_S274,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L10_B001263_S274_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L10_B001263_S274_R2_001.fastq.gz,L10_B001263_S274,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L11_B001263_S275,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L11_B001263_S275_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L11_B001263_S275_R2_001.fastq.gz,L11_B001263_S275,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L12_B001263_S276,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L12_B001263_S276_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L12_B001263_S276_R2_001.fastq.gz,L12_B001263_S276,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L13_B001263_S277,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L13_B001263_S277_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L13_B001263_S277_R2_001.fastq.gz,L13_B001263_S277,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L14_B001263_S278,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L14_B001263_S278_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L14_B001263_S278_R2_001.fastq.gz,L14_B001263_S278,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L15_B001263_S279,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L15_B001263_S279_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L15_B001263_S279_R2_001.fastq.gz,L15_B001263_S279,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L16_B001263_S280,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L16_B001263_S280_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L16_B001263_S280_R2_001.fastq.gz,L16_B001263_S280,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L17_B001263_S281,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L17_B001263_S281_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L17_B001263_S281_R2_001.fastq.gz,L17_B001263_S281,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L18_B001263_S282,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L18_B001263_S282_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L18_B001263_S282_R2_001.fastq.gz,L18_B001263_S282,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L19_B001263_S283,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L19_B001263_S283_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L19_B001263_S283_R2_001.fastq.gz,L19_B001263_S283,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L1_B001263_S265,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L1_B001263_S265_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L1_B001263_S265_R2_001.fastq.gz,L1_B001263_S265,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L20_B001263_S284,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L20_B001263_S284_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L20_B001263_S284_R2_001.fastq.gz,L20_B001263_S284,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L21_B001263_S285,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L21_B001263_S285_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L21_B001263_S285_R2_001.fastq.gz,L21_B001263_S285,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L22_B001263_S286,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L22_B001263_S286_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L22_B001263_S286_R2_001.fastq.gz,L22_B001263_S286,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L2_B001263_S266,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L2_B001263_S266_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L2_B001263_S266_R2_001.fastq.gz,L2_B001263_S266,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L3_B001263_S267,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L3_B001263_S267_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L3_B001263_S267_R2_001.fastq.gz,L3_B001263_S267,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L4_B001263_S268,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L4_B001263_S268_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L4_B001263_S268_R2_001.fastq.gz,L4_B001263_S268,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L5_B001263_S269,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L5_B001263_S269_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L5_B001263_S269_R2_001.fastq.gz,L5_B001263_S269,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L6_B001263_S270,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L6_B001263_S270_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L6_B001263_S270_R2_001.fastq.gz,L6_B001263_S270,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L7_B001263_S271,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L7_B001263_S271_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L7_B001263_S271_R2_001.fastq.gz,L7_B001263_S271,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L8_B001263_S272,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L8_B001263_S272_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L8_B001263_S272_R2_001.fastq.gz,L8_B001263_S272,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
L9_B001263_S273,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L9_B001263_S273_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/L9_B001263_S273_R2_001.fastq.gz,L9_B001263_S273,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M10_B001263_S298,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M10_B001263_S298_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M10_B001263_S298_R2_001.fastq.gz,M10_B001263_S298,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M11_B001263_S299,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M11_B001263_S299_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M11_B001263_S299_R2_001.fastq.gz,M11_B001263_S299,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M12_B001263_S300,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M12_B001263_S300_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M12_B001263_S300_R2_001.fastq.gz,M12_B001263_S300,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M13_B001263_S301,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M13_B001263_S301_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M13_B001263_S301_R2_001.fastq.gz,M13_B001263_S301,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M14_B001263_S302,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M14_B001263_S302_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M14_B001263_S302_R2_001.fastq.gz,M14_B001263_S302,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M15_B001263_S303,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M15_B001263_S303_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M15_B001263_S303_R2_001.fastq.gz,M15_B001263_S303,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M16_B001263_S304,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M16_B001263_S304_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M16_B001263_S304_R2_001.fastq.gz,M16_B001263_S304,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M17_B001263_S305,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M17_B001263_S305_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M17_B001263_S305_R2_001.fastq.gz,M17_B001263_S305,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M18_B001263_S306,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M18_B001263_S306_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M18_B001263_S306_R2_001.fastq.gz,M18_B001263_S306,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M19_B001263_S307,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M19_B001263_S307_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M19_B001263_S307_R2_001.fastq.gz,M19_B001263_S307,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M1_B001263_S289,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M1_B001263_S289_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M1_B001263_S289_R2_001.fastq.gz,M1_B001263_S289,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M20_B001263_S308,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M20_B001263_S308_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M20_B001263_S308_R2_001.fastq.gz,M20_B001263_S308,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M21_B001263_S309,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M21_B001263_S309_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M21_B001263_S309_R2_001.fastq.gz,M21_B001263_S309,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M22_B001263_S310,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M22_B001263_S310_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M22_B001263_S310_R2_001.fastq.gz,M22_B001263_S310,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
M2_B001263_S290,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M2_B001263_S290_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/M2_B001263_S290_R2_001.fastq.gz,M2_B001263_S290,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
